council_area_code,council_area_name,year,age,sex,population
S12000008,East Ayrshire,2024,31,all,1475
S12000008,East Ayrshire,2024,32,all,1480
S12000008,East Ayrshire,2024,33,all,1581
S12000008,East Ayrshire,2024,34,all,1530
S12000008,East Ayrshire,2024,35,all,1532
S12000008,East Ayrshire,2024,36,all,1543
S12000008,East Ayrshire,2024,37,all,1507
S12000008,East Ayrshire,2024,38,all,1491
S12000008,East Ayrshire,2024,39,all,1435
S12000008,East Ayrshire,2024,40,all,1448
S12000008,East Ayrshire,2024,41,all,1443
S12000008,East Ayrshire,2024,42,all,1530
S12000008,East Ayrshire,2024,43,all,1503
S12000008,East Ayrshire,2024,44,all,1369
S12000008,East Ayrshire,2024,45,all,1427
S12000008,East Ayrshire,2024,46,all,1400
S12000008,East Ayrshire,2024,47,all,1270
S12000008,East Ayrshire,2024,48,all,1427
S12000008,East Ayrshire,2024,49,all,1476
S12000008,East Ayrshire,2024,50,all,1507
S12000008,East Ayrshire,2024,51,all,1623
S12000008,East Ayrshire,2024,52,all,1800
S12000008,East Ayrshire,2024,53,all,1818
S12000008,East Ayrshire,2024,54,all,1810
S12000008,East Ayrshire,2024,55,all,1958
S12000008,East Ayrshire,2024,56,all,1958
S12000008,East Ayrshire,2024,57,all,1975
S12000008,East Ayrshire,2024,58,all,1955
S12000008,East Ayrshire,2024,59,all,2049
S12000008,East Ayrshire,2024,60,all,1935
S12000008,East Ayrshire,2024,61,all,1887
S12000008,East Ayrshire,2024,62,all,1804
S12000008,East Ayrshire,2024,63,all,1770
S12000008,East Ayrshire,2024,64,all,1732
S12000008,East Ayrshire,2024,65,all,1701
S12000008,East Ayrshire,2024,66,all,1665
S12000008,East Ayrshire,2024,67,all,1659
S12000008,East Ayrshire,2024,68,all,1509
S12000008,East Ayrshire,2024,69,all,1477
S12000008,East Ayrshire,2024,70,all,1367
S12000008,East Ayrshire,2024,71,all,1446
S12000008,East Ayrshire,2024,72,all,1320
S12000008,East Ayrshire,2024,73,all,1280
S12000008,East Ayrshire,2024,74,all,1326
S12000008,East Ayrshire,2024,75,all,1275
S12000008,East Ayrshire,2024,76,all,1302
S12000008,East Ayrshire,2024,77,all,1392
S12000008,East Ayrshire,2024,78,all,975
S12000008,East Ayrshire,2024,79,all,900
S12000008,East Ayrshire,2024,80,all,920
S12000008,East Ayrshire,2024,81,all,748
S12000008,East Ayrshire,2024,82,all,648
S12000008,East Ayrshire,2024,83,all,582
S12000008,East Ayrshire,2024,84,all,563
S12000008,East Ayrshire,2024,85,all,489
S12000008,East Ayrshire,2024,86,all,462
S12000008,East Ayrshire,2024,87,all,383
S12000008,East Ayrshire,2024,88,all,325
S12000008,East Ayrshire,2024,89,all,268
S12000008,East Ayrshire,2024,90,all,901
S12000008,East Ayrshire,2024,0,female,519
S12000008,East Ayrshire,2024,1,female,526
S12000008,East Ayrshire,2024,2,female,552
S12000008,East Ayrshire,2024,3,female,532
S12000008,East Ayrshire,2024,4,female,629
S12000008,East Ayrshire,2024,5,female,643
S12000008,East Ayrshire,2024,6,female,598
S12000008,East Ayrshire,2024,7,female,592
S12000008,East Ayrshire,2024,8,female,619
S12000008,East Ayrshire,2024,9,female,652
S12000008,East Ayrshire,2024,10,female,642
S12000008,East Ayrshire,2024,11,female,673
S12000008,East Ayrshire,2024,12,female,705
S12000008,East Ayrshire,2024,13,female,659
S12000008,East Ayrshire,2024,14,female,665
S12000008,East Ayrshire,2024,15,female,723
S12000008,East Ayrshire,2024,16,female,658
S12000008,East Ayrshire,2024,17,female,643
S12000008,East Ayrshire,2024,18,female,641
S12000008,East Ayrshire,2024,19,female,599
S12000008,East Ayrshire,2024,20,female,584
S12000008,East Ayrshire,2024,21,female,570
S12000008,East Ayrshire,2024,22,female,617
S12000008,East Ayrshire,2024,23,female,553
S12000008,East Ayrshire,2024,24,female,656
S12000008,East Ayrshire,2024,25,female,605
S12000008,East Ayrshire,2024,26,female,615
S12000008,East Ayrshire,2024,27,female,633
S12000008,East Ayrshire,2024,28,female,652
S12000008,East Ayrshire,2024,29,female,672
S12000008,East Ayrshire,2024,30,female,760
S12000008,East Ayrshire,2024,31,female,758
S12000008,East Ayrshire,2024,32,female,784
S12000008,East Ayrshire,2024,33,female,853
S12000008,East Ayrshire,2024,34,female,774
S12000008,East Ayrshire,2024,35,female,774
S12000008,East Ayrshire,2024,36,female,826
S12000008,East Ayrshire,2024,37,female,797
S12000008,East Ayrshire,2024,38,female,788
S12000008,East Ayrshire,2024,39,female,739
S12000008,East Ayrshire,2024,40,female,774
S12000008,East Ayrshire,2024,41,female,731
S12000008,East Ayrshire,2024,42,female,772
S12000008,East Ayrshire,2024,43,female,766
S12000008,East Ayrshire,2024,44,female,739
S12000008,East Ayrshire,2024,45,female,695
S12000008,East Ayrshire,2024,46,female,723
S12000008,East Ayrshire,2024,47,female,666
S12000008,East Ayrshire,2024,48,female,750
S12000008,East Ayrshire,2024,49,female,750
S12000008,East Ayrshire,2024,50,female,808
S12000008,East Ayrshire,2024,51,female,815
S12000008,East Ayrshire,2024,52,female,955
S12000008,East Ayrshire,2024,53,female,967
S12000008,East Ayrshire,2024,54,female,927
S12000008,East Ayrshire,2024,55,female,988
S12000008,East Ayrshire,2024,56,female,1059
S12000008,East Ayrshire,2024,57,female,1040
S12000008,East Ayrshire,2024,58,female,1010
S12000008,East Ayrshire,2024,59,female,1070
S12000008,East Ayrshire,2024,60,female,1030
S12000008,East Ayrshire,2024,61,female,994
S12000008,East Ayrshire,2024,62,female,920
S12000008,East Ayrshire,2024,63,female,916
S12000008,East Ayrshire,2024,64,female,938
S12000008,East Ayrshire,2024,65,female,856
S12000008,East Ayrshire,2024,66,female,864
S12000008,East Ayrshire,2024,67,female,839
S12000008,East Ayrshire,2024,68,female,775
S12000008,East Ayrshire,2024,69,female,765
S12000008,East Ayrshire,2024,70,female,699
S12000008,East Ayrshire,2024,71,female,729
S12000008,East Ayrshire,2024,72,female,696
S12000008,East Ayrshire,2024,73,female,671
S12000008,East Ayrshire,2024,74,female,677
S12000008,East Ayrshire,2024,75,female,674
S12000008,East Ayrshire,2024,76,female,722
S12000008,East Ayrshire,2024,77,female,754
S12000008,East Ayrshire,2024,78,female,515
S12000008,East Ayrshire,2024,79,female,495
S12000008,East Ayrshire,2024,80,female,477
S12000008,East Ayrshire,2024,81,female,417
S12000008,East Ayrshire,2024,82,female,388
S12000008,East Ayrshire,2024,83,female,328
S12000008,East Ayrshire,2024,84,female,331
S12000008,East Ayrshire,2024,85,female,276
S12000008,East Ayrshire,2024,86,female,254
S12000008,East Ayrshire,2024,87,female,223
S12000008,East Ayrshire,2024,88,female,199
S12000008,East Ayrshire,2024,89,female,175
S12000008,East Ayrshire,2024,90,female,593
S12000008,East Ayrshire,2024,0,male,555
S12000008,East Ayrshire,2024,1,male,555
S12000008,East Ayrshire,2024,2,male,520
S12000008,East Ayrshire,2024,3,male,593
S12000008,East Ayrshire,2024,4,male,583
S12000008,East Ayrshire,2024,5,male,618
S12000008,East Ayrshire,2024,6,male,614
S12000008,East Ayrshire,2024,7,male,623
S12000008,East Ayrshire,2024,8,male,713
S12000008,East Ayrshire,2024,9,male,772
S12000008,East Ayrshire,2024,10,male,632
S12000008,East Ayrshire,2024,11,male,667
S12000008,East Ayrshire,2024,12,male,791
S12000008,East Ayrshire,2024,13,male,713
S12000008,East Ayrshire,2024,14,male,708
S12000008,East Ayrshire,2024,15,male,698
S12000008,East Ayrshire,2024,16,male,726
S12000008,East Ayrshire,2024,17,male,688
S12000008,East Ayrshire,2024,18,male,651
S12000008,East Ayrshire,2024,19,male,629
S12000008,East Ayrshire,2024,20,male,660
S12000008,East Ayrshire,2024,21,male,575
S12000008,East Ayrshire,2024,22,male,548
S12000008,East Ayrshire,2024,23,male,603
S12000008,East Ayrshire,2024,24,male,603
S12000008,East Ayrshire,2024,25,male,562
S12000008,East Ayrshire,2024,26,male,624
S12000008,East Ayrshire,2024,27,male,629
S12000008,East Ayrshire,2024,28,male,592
S12000008,East Ayrshire,2024,29,male,660
S12000008,East Ayrshire,2024,30,male,657
S12000008,East Ayrshire,2024,31,male,717
S12000008,East Ayrshire,2024,32,male,696
S12000008,East Ayrshire,2024,33,male,728
S12000008,East Ayrshire,2024,34,male,756
S12000008,East Ayrshire,2024,35,male,758
S12000008,East Ayrshire,2024,36,male,717
S12000008,East Ayrshire,2024,37,male,710
S12000008,East Ayrshire,2024,38,male,703
S12000008,East Ayrshire,2024,39,male,696
S12000008,East Ayrshire,2024,40,male,674
S12000008,East Ayrshire,2024,41,male,712
S12000008,East Ayrshire,2024,42,male,758
S12000008,East Ayrshire,2024,43,male,737
S12000008,East Ayrshire,2024,44,male,630
S12000008,East Ayrshire,2024,45,male,732
S12000008,East Ayrshire,2024,46,male,677
S12000008,East Ayrshire,2024,47,male,604
S12000008,East Ayrshire,2024,48,male,677
S12000008,East Ayrshire,2024,49,male,726
S12000008,East Ayrshire,2024,50,male,699
S12000008,East Ayrshire,2024,51,male,808
S12000008,East Ayrshire,2024,52,male,845
S12000008,East Ayrshire,2024,53,male,851
S12000008,East Ayrshire,2024,54,male,883
S12000008,East Ayrshire,2024,55,male,970
S12000008,East Ayrshire,2024,56,male,899
S12000008,East Ayrshire,2024,57,male,935
S12000008,East Ayrshire,2024,58,male,945
S12000008,East Ayrshire,2024,59,male,979
S12000008,East Ayrshire,2024,60,male,905
S12000008,East Ayrshire,2024,61,male,893
S12000008,East Ayrshire,2024,62,male,884
S12000008,East Ayrshire,2024,63,male,854
S12000008,East Ayrshire,2024,64,male,794
S12000008,East Ayrshire,2024,65,male,845
S12000008,East Ayrshire,2024,66,male,801
S12000008,East Ayrshire,2024,67,male,820
S12000008,East Ayrshire,2024,68,male,734
S12000008,East Ayrshire,2024,69,male,712
S12000008,East Ayrshire,2024,70,male,668
S12000008,East Ayrshire,2024,71,male,717
S12000008,East Ayrshire,2024,72,male,624
S12000008,East Ayrshire,2024,73,male,609
S12000008,East Ayrshire,2024,74,male,649
S12000008,East Ayrshire,2024,75,male,601
S12000008,East Ayrshire,2024,76,male,580
S12000008,East Ayrshire,2024,77,male,638
S12000008,East Ayrshire,2024,78,male,460
S12000008,East Ayrshire,2024,79,male,405
S12000008,East Ayrshire,2024,80,male,443
S12000008,East Ayrshire,2024,81,male,331
S12000008,East Ayrshire,2024,82,male,260
S12000008,East Ayrshire,2024,83,male,254
S12000008,East Ayrshire,2024,84,male,232
S12000008,East Ayrshire,2024,85,male,213
S12000008,East Ayrshire,2024,86,male,208
S12000008,East Ayrshire,2024,87,male,160
S12000008,East Ayrshire,2024,88,male,126
S12000008,East Ayrshire,2024,89,male,93
S12000008,East Ayrshire,2024,90,male,308
S12000010,East Lothian,2024,0,all,972
S12000010,East Lothian,2024,1,all,1040
S12000010,East Lothian,2024,2,all,1117
S12000010,East Lothian,2024,3,all,1159
S12000010,East Lothian,2024,4,all,1134
S12000010,East Lothian,2024,5,all,1312
S12000010,East Lothian,2024,6,all,1226
S12000010,East Lothian,2024,7,all,1213
S12000010,East Lothian,2024,8,all,1419
S12000010,East Lothian,2024,9,all,1267
S12000010,East Lothian,2024,10,all,1349
S12000010,East Lothian,2024,11,all,1325
S12000010,East Lothian,2024,12,all,1445
S12000010,East Lothian,2024,13,all,1455
S12000010,East Lothian,2024,14,all,1388
S12000010,East Lothian,2024,15,all,1404
S12000010,East Lothian,2024,16,all,1423
S12000010,East Lothian,2024,17,all,1382
S12000010,East Lothian,2024,18,all,1414
S12000010,East Lothian,2024,19,all,1195
S12000010,East Lothian,2024,20,all,1195
S12000010,East Lothian,2024,21,all,1029
S12000010,East Lothian,2024,22,all,1009
S12000010,East Lothian,2024,23,all,938
S12000010,East Lothian,2024,24,all,1036
S12000010,East Lothian,2024,25,all,966
S12000010,East Lothian,2024,26,all,1051
S12000010,East Lothian,2024,27,all,1109
S12000010,East Lothian,2024,28,all,1173
S12000010,East Lothian,2024,29,all,1100
S12000010,East Lothian,2024,30,all,1295
S12000010,East Lothian,2024,31,all,1233
S12000010,East Lothian,2024,32,all,1439
S12000010,East Lothian,2024,33,all,1445
S12000010,East Lothian,2024,34,all,1432
S12000010,East Lothian,2024,35,all,1439
S12000010,East Lothian,2024,36,all,1497
S12000010,East Lothian,2024,37,all,1465
S12000010,East Lothian,2024,38,all,1459
S12000010,East Lothian,2024,39,all,1502
S12000010,East Lothian,2024,40,all,1374
S12000010,East Lothian,2024,41,all,1496
S12000010,East Lothian,2024,42,all,1478
S12000010,East Lothian,2024,43,all,1527
S12000010,East Lothian,2024,44,all,1406
S12000010,East Lothian,2024,45,all,1485
S12000010,East Lothian,2024,46,all,1361
S12000010,East Lothian,2024,47,all,1378
S12000010,East Lothian,2024,48,all,1389
S12000010,East Lothian,2024,49,all,1440
S12000010,East Lothian,2024,50,all,1502
S12000010,East Lothian,2024,51,all,1572
S12000010,East Lothian,2024,52,all,1606
S12000010,East Lothian,2024,53,all,1696
S12000010,East Lothian,2024,54,all,1685
S12000010,East Lothian,2024,55,all,1679
S12000010,East Lothian,2024,56,all,1740
S12000010,East Lothian,2024,57,all,1753
S12000010,East Lothian,2024,58,all,1680
S12000010,East Lothian,2024,59,all,1844
S12000010,East Lothian,2024,60,all,1709
S12000010,East Lothian,2024,61,all,1784
S12000010,East Lothian,2024,62,all,1700
S12000010,East Lothian,2024,63,all,1686
S12000010,East Lothian,2024,64,all,1622
S12000010,East Lothian,2024,65,all,1549
S12000010,East Lothian,2024,66,all,1466
S12000010,East Lothian,2024,67,all,1494
S12000010,East Lothian,2024,68,all,1408
S12000010,East Lothian,2024,69,all,1306
S12000010,East Lothian,2024,70,all,1262
S12000010,East Lothian,2024,71,all,1235
S12000010,East Lothian,2024,72,all,1157
S12000010,East Lothian,2024,73,all,1155
S12000010,East Lothian,2024,74,all,1154
S12000010,East Lothian,2024,75,all,1125
S12000010,East Lothian,2024,76,all,1259
S12000010,East Lothian,2024,77,all,1217
S12000010,East Lothian,2024,78,all,924
S12000010,East Lothian,2024,79,all,831
S12000010,East Lothian,2024,80,all,882
S12000010,East Lothian,2024,81,all,749
S12000010,East Lothian,2024,82,all,718
S12000010,East Lothian,2024,83,all,612
S12000010,East Lothian,2024,84,all,551
S12000010,East Lothian,2024,85,all,466
S12000010,East Lothian,2024,86,all,493
S12000010,East Lothian,2024,87,all,376
S12000010,East Lothian,2024,88,all,354
S12000010,East Lothian,2024,89,all,280
S12000010,East Lothian,2024,90,all,1114
S12000010,East Lothian,2024,0,female,460
S12000010,East Lothian,2024,1,female,507
S12000010,East Lothian,2024,2,female,504
S12000010,East Lothian,2024,3,female,583
S12000010,East Lothian,2024,4,female,542
S12000010,East Lothian,2024,5,female,662
S12000010,East Lothian,2024,6,female,596
S12000010,East Lothian,2024,7,female,558
S12000010,East Lothian,2024,8,female,687
S12000010,East Lothian,2024,9,female,652
S12000010,East Lothian,2024,10,female,666
S12000010,East Lothian,2024,11,female,639
S12000010,East Lothian,2024,12,female,712
S12000010,East Lothian,2024,13,female,738
S12000010,East Lothian,2024,14,female,671
S12000010,East Lothian,2024,15,female,682
S12000010,East Lothian,2024,16,female,678
S12000010,East Lothian,2024,17,female,676
S12000010,East Lothian,2024,18,female,658
S12000010,East Lothian,2024,19,female,567
S12000010,East Lothian,2024,20,female,583
S12000010,East Lothian,2024,21,female,554
S12000010,East Lothian,2024,22,female,524
S12000010,East Lothian,2024,23,female,496
S12000010,East Lothian,2024,24,female,519
S12000010,East Lothian,2024,25,female,507
S12000010,East Lothian,2024,26,female,566
S12000010,East Lothian,2024,27,female,568
S12000010,East Lothian,2024,28,female,612
S12000010,East Lothian,2024,29,female,610
S12000010,East Lothian,2024,30,female,679
S12000010,East Lothian,2024,31,female,648
S12000010,East Lothian,2024,32,female,783
S12000010,East Lothian,2024,33,female,795
S12000010,East Lothian,2024,34,female,770
S12000010,East Lothian,2024,35,female,767
S12000010,East Lothian,2024,36,female,761
S12000010,East Lothian,2024,37,female,777
S12000010,East Lothian,2024,38,female,770
S12000010,East Lothian,2024,39,female,782
S12000010,East Lothian,2024,40,female,735
S12000010,East Lothian,2024,41,female,802
S12000010,East Lothian,2024,42,female,775
S12000010,East Lothian,2024,43,female,816
S12000010,East Lothian,2024,44,female,738
S12000010,East Lothian,2024,45,female,772
S12000010,East Lothian,2024,46,female,717
S12000010,East Lothian,2024,47,female,720
S12000010,East Lothian,2024,48,female,739
S12000010,East Lothian,2024,49,female,736
S12000010,East Lothian,2024,50,female,772
S12000010,East Lothian,2024,51,female,785
S12000010,East Lothian,2024,52,female,843
S12000010,East Lothian,2024,53,female,920
S12000010,East Lothian,2024,54,female,896
S12000010,East Lothian,2024,55,female,909
S12000010,East Lothian,2024,56,female,938
S12000010,East Lothian,2024,57,female,921
S12000010,East Lothian,2024,58,female,867
S12000010,East Lothian,2024,59,female,948
S12000010,East Lothian,2024,60,female,921
S12000010,East Lothian,2024,61,female,930
S12000010,East Lothian,2024,62,female,865
S12000010,East Lothian,2024,63,female,859
S12000010,East Lothian,2024,64,female,884
S12000010,East Lothian,2024,65,female,805
S12000010,East Lothian,2024,66,female,767
S12000010,East Lothian,2024,67,female,779
S12000010,East Lothian,2024,68,female,721
S12000010,East Lothian,2024,69,female,681
S12000010,East Lothian,2024,70,female,635
S12000010,East Lothian,2024,71,female,656
S12000010,East Lothian,2024,72,female,626
S12000010,East Lothian,2024,73,female,642
S12000010,East Lothian,2024,74,female,627
S12000010,East Lothian,2024,75,female,612
S12000010,East Lothian,2024,76,female,661
S12000010,East Lothian,2024,77,female,634
S12000010,East Lothian,2024,78,female,502
S12000010,East Lothian,2024,79,female,439
S12000010,East Lothian,2024,80,female,490
S12000010,East Lothian,2024,81,female,411
S12000010,East Lothian,2024,82,female,413
S12000010,East Lothian,2024,83,female,351
S12000010,East Lothian,2024,84,female,320
S12000010,East Lothian,2024,85,female,278
S12000010,East Lothian,2024,86,female,295
S12000010,East Lothian,2024,87,female,250
S12000010,East Lothian,2024,88,female,221
S12000010,East Lothian,2024,89,female,166
S12000010,East Lothian,2024,90,female,720
S12000010,East Lothian,2024,0,male,512
S12000010,East Lothian,2024,1,male,533
S12000010,East Lothian,2024,2,male,613
S12000010,East Lothian,2024,3,male,576
S12000010,East Lothian,2024,4,male,592
S12000010,East Lothian,2024,5,male,650
S12000010,East Lothian,2024,6,male,630
S12000010,East Lothian,2024,7,male,655
S12000010,East Lothian,2024,8,male,732
S12000010,East Lothian,2024,9,male,615
S12000010,East Lothian,2024,10,male,683
S12000010,East Lothian,2024,11,male,686
S12000010,East Lothian,2024,12,male,733
S12000010,East Lothian,2024,13,male,717
